iaq,tvoc,etoh,iaq_rel,temp,hum,delta30s_iaq,delta30s_tvoc,delta30s_etoh,delta30s_iaq_rel,delta30s_temp,delta30s_hum,target_iaq_1min
1.0,0.0084,0.0158,51.5358,36.52,60.97,0.0,0.0,0.0,0.0016999999999995907,0.030000000000001137,-0.8900000000000006,1.0
1.0,0.0084,0.0158,51.3778,36.53,60.84,0.0,0.0,0.0,-0.1833999999999989,0.030000000000001137,-1.0399999999999991,1.0
1.0,0.0084,0.0158,51.2003,36.52,60.67,0.0,0.0,0.0,-0.4522000000000048,0.04000000000000625,-0.9299999999999997,1.0
1.0,0.0084,0.0158,51.0552,36.53,60.62,0.0,0.0,0.0,-0.5867000000000004,0.030000000000001137,-0.8000000000000043,1.0
1.0,0.0084,0.0158,50.8931,36.54,60.59,0.0,0.0,0.0,-0.7277000000000058,0.01999999999999602,-0.7399999999999949,1.0
1.0,0.0084,0.0158,50.7226,36.54,60.55,0.0,0.0,0.0,-0.8344000000000023,0.00999999999999801,-0.5100000000000051,1.0
1.0,0.0084,0.0158,50.5702,36.56,60.55,0.0,0.0,0.0,-1.0272000000000006,0.030000000000001137,-0.29000000000000625,1.0
1.0,0.0084,0.0158,50.4391,36.57,60.52,0.0,0.0,0.0,-1.3081999999999994,0.04999999999999716,-1.3299999999999983,1.0
1.0,0.0084,0.0158,50.3153,36.56,60.5,0.0,0.0,0.0,-1.433099999999996,0.030000000000001137,-1.009999999999998,1.0
1.0,0.0084,0.0158,50.1798,36.54,60.47,0.0,0.0,0.0,-1.5191000000000017,0.01999999999999602,-0.6400000000000006,1.0
1.0,0.0084,0.0158,50.0888,36.56,60.46,0.0,0.0,0.0,-1.4470000000000027,0.03999999999999915,-0.509999999999998,1.0
1.0,0.0084,0.0158,50.0146,36.56,60.46,0.0,0.0,0.0,-1.363199999999999,0.030000000000001137,-0.38000000000000256,1.0
1.0,0.0084,0.0158,49.9088,36.57,60.44,0.0,0.0,0.0,-1.2914999999999992,0.04999999999999716,-0.23000000000000398,1.0
1.0,0.0084,0.0158,49.7831,36.54,60.42,0.0,0.0,0.0,-1.2721000000000018,0.00999999999999801,-0.19999999999999574,1.0
1.0,0.0084,0.0158,49.704,36.53,60.44,0.0,0.0,0.0,-1.1890999999999963,-0.00999999999999801,-0.15000000000000568,1.0
1.0,0.0084,0.0158,49.6173,36.53,60.45,0.0,0.0,0.0,-1.1052999999999997,-0.00999999999999801,-0.09999999999999432,1.0
1.0,0.0084,0.0158,49.5616,36.53,60.45,0.0,0.0,0.0,-1.0086000000000013,-0.030000000000001137,-0.09999999999999432,1.0
1.0,0.0084,0.0158,49.4796,36.56,60.44,0.0,0.0,0.0,-0.9595000000000056,-0.00999999999999801,-0.0800000000000054,1.0
1.0,0.0084,0.0158,49.4069,36.54,60.44,0.0,0.0,0.0,-0.9084000000000003,-0.020000000000003126,-0.060000000000002274,1.0
1.0,0.0084,0.0158,49.3538,36.57,60.46,0.0,0.0,0.0,-0.8260000000000005,0.030000000000001137,-0.00999999999999801,1.0
1.0,0.0084,0.0158,49.2551,36.56,60.44,0.0,0.0,0.0,-0.8337000000000003,0.0,-0.020000000000003126,1.0
1.0,0.0084,0.0158,49.143,36.56,60.37,0.0,0.0,0.0,-0.8716000000000008,0.0,-0.09000000000000341,1.0
1.0,0.0084,0.0158,49.0207,36.57,60.29,0.0,0.0,0.0,-0.8881000000000014,0.0,-0.14999999999999858,1.0
1.0,0.0084,0.0158,48.9404,36.57,60.27,0.0,0.0,0.0,-0.8427000000000007,0.030000000000001137,-0.14999999999999858,1.0
1.0,0.0084,0.0158,48.8038,36.57,60.25,0.0,0.0,0.0,-0.9001999999999981,0.03999999999999915,-0.18999999999999773,1.0
1.0,0.0084,0.0158,48.7042,36.57,60.23,0.0,0.0,0.0,-0.9131,0.03999999999999915,-0.22000000000000597,1.0
1.0,0.0084,0.0158,48.641,36.57,60.22,0.0,0.0,0.0,-0.9206000000000003,0.03999999999999915,-0.23000000000000398,1.0
1.0,0.0084,0.0158,48.5582,36.56,60.22,0.0,0.0,0.0,-0.9213999999999984,0.0,-0.21999999999999886,1.0
1.0,0.0084,0.0158,48.4722,36.57,60.22,0.0,0.0,0.0,-0.9346999999999994,0.030000000000001137,-0.21999999999999886,1.0
1.0,0.0084,0.0158,48.3612,36.56,60.2,0.0,0.0,0.0,-0.992600000000003,-0.00999999999999801,-0.259999999999998,1.0
1.0,0.0084,0.0158,48.3032,36.56,60.2,0.0,0.0,0.0,-0.951900000000002,0.0,-0.23999999999999488,1.0
1.0,0.0084,0.0158,48.2537,36.56,60.2,0.0,0.0,0.0,-0.8892999999999986,0.0,-0.1699999999999946,1.0
1.0,0.0084,0.0158,48.2149,36.56,60.2,0.0,0.0,0.0,-0.8057999999999979,-0.00999999999999801,-0.0899999999999963,1.0
1.0,0.0084,0.0158,48.1687,36.57,60.22,0.0,0.0,0.0,-0.7716999999999956,0.0,-0.05000000000000426,1.0
1.0,0.0084,0.0158,48.1421,36.56,60.19,0.0,0.0,0.0,-0.6617000000000033,-0.00999999999999801,-0.060000000000002274,1.0
1.0,0.0084,0.0158,48.0805,36.59,60.15,0.0,0.0,0.0,-0.6236999999999995,0.020000000000003126,-0.0799999999999983,1.0
1.0,0.0084,0.0158,48.0822,36.6,60.23,0.0,0.0,0.0,-0.558799999999998,0.030000000000001137,0.00999999999999801,1.0
1.0,0.0084,0.0158,48.0772,36.6,60.19,0.0,0.0,0.0,-0.48100000000000165,0.03999999999999915,-0.030000000000001137,1.0
1.0,0.0084,0.0158,48.0427,36.63,60.14,0.0,0.0,0.0,-0.42949999999999733,0.060000000000002274,-0.0799999999999983,1.0
1.0,0.0084,0.0158,48.0066,36.66,60.11,0.0,0.0,0.0,-0.3545999999999978,0.09999999999999432,-0.09000000000000341,1.0
1.0,0.0084,0.0158,47.9752,36.64,60.09,0.0,0.0,0.0,-0.32799999999999585,0.0799999999999983,-0.10999999999999943,1.0
1.0,0.0084,0.0158,47.9296,36.63,60.01,0.0,0.0,0.0,-0.3241000000000014,0.07000000000000028,-0.19000000000000483,1.0
1.0,0.0084,0.0158,47.8758,36.61,59.98,0.0,0.0,0.0,-0.33910000000000196,0.04999999999999716,-0.22000000000000597,1.0
1.0,0.0084,0.0158,47.8578,36.64,60.01,0.0,0.0,0.0,-0.31090000000000373,0.07000000000000028,-0.21000000000000085,1.0
1.0,0.0084,0.0158,47.8504,36.64,60.01,0.0,0.0,0.0,-0.29169999999999874,0.0799999999999983,-0.17999999999999972,1.0
1.0,0.0084,0.0158,47.8916,36.64,60.01,0.0,0.0,0.0,-0.18890000000000384,0.04999999999999716,-0.14000000000000057,1.0
1.0,0.0084,0.0158,47.9037,36.63,60.01,0.0,0.0,0.0,-0.17849999999999966,0.030000000000001137,-0.21999999999999886,1.0
1.0,0.0084,0.0158,47.8957,36.63,59.95,0.0,0.0,0.0,-0.18149999999999977,0.030000000000001137,-0.23999999999999488,1.0
1.0,0.0084,0.0158,47.8651,36.61,59.79,0.0,0.0,0.0,-0.1776000000000053,-0.020000000000003126,-0.3500000000000014,1.0
1.0,0.0084,0.0158,47.8371,36.61,59.71,0.0,0.0,0.0,-0.16949999999999932,-0.04999999999999716,-0.3999999999999986,1.0
1.0,0.0084,0.0158,47.7777,36.61,59.62,0.0,0.0,0.0,-0.197499999999998,-0.030000000000001137,-0.47000000000000597,1.0
1.0,0.0084,0.0158,47.7207,36.61,59.54,0.0,0.0,0.0,-0.20889999999999986,-0.020000000000003126,-0.46999999999999886,1.0
1.0,0.0084,0.0158,47.6599,36.6,59.52,0.0,0.0,0.0,-0.21589999999999776,-0.00999999999999801,-0.45999999999999375,1.0
1.0,0.0084,0.0158,47.6307,36.59,59.54,0.0,0.0,0.0,-0.22710000000000008,-0.04999999999999716,-0.46999999999999886,1.0
1.0,0.0084,0.0158,47.5919,36.56,59.59,0.0,0.0,0.0,-0.25849999999999795,-0.0799999999999983,-0.4199999999999946,1.0
1.0,0.0084,0.0158,47.5841,36.57,59.54,0.0,0.0,0.0,-0.30749999999999744,-0.07000000000000028,-0.46999999999999886,1.0
1.0,0.0084,0.0158,47.6012,36.57,59.61,0.0,0.0,0.0,-0.302500000000002,-0.060000000000002274,-0.3999999999999986,1.0
1.0,0.0084,0.0158,47.6379,36.59,59.59,0.0,0.0,0.0,-0.25779999999999603,-0.03999999999999915,-0.35999999999999943,1.0
1.0,0.0084,0.0158,47.7139,36.61,59.62,0.0,0.0,0.0,-0.15119999999999578,0.0,-0.1700000000000017,1.0
1.0,0.0084,0.0158,47.7917,36.61,59.66,0.0,0.0,0.0,-0.04540000000000077,0.0,-0.05000000000000426,1.0
1.0,0.0084,0.0158,47.8728,36.64,59.66,0.0,0.0,0.0,0.09509999999999508,0.030000000000001137,0.03999999999999915,1.0
1.0,0.0084,0.0158,47.9396,36.64,59.66,0.0,0.0,0.0,0.21889999999999787,0.030000000000001137,0.11999999999999744,1.0
1.0,0.0084,0.0158,48.0529,36.66,59.69,0.0,0.0,0.0,0.3930000000000007,0.05999999999999517,0.1699999999999946,1.0
1.0,0.0084,0.0158,48.1223,36.64,59.64,0.0,0.0,0.0,0.49160000000000537,0.04999999999999716,0.10000000000000142,1.0
1.0,0.0084,0.0158,48.1223,36.64,59.58,0.0,0.0,0.0,0.5304000000000002,0.0799999999999983,-0.010000000000005116,1.0
1.0,0.0084,0.0158,48.1408,36.64,59.55,0.0,0.0,0.0,0.5566999999999993,0.07000000000000028,0.00999999999999801,1.0
1.0,0.0084,0.0158,48.1977,36.67,59.55,0.0,0.0,0.0,0.5964999999999989,0.10000000000000142,-0.060000000000002274,1.0
1.0,0.0084,0.0158,48.2284,36.68,59.55,0.0,0.0,0.0,0.5904999999999987,0.0899999999999963,-0.04000000000000625,1.0
1.0,0.0084,0.0158,48.281,36.68,59.57,0.0,0.0,0.0,0.5670999999999964,0.07000000000000028,-0.04999999999999716,1.0
1.0,0.0084,0.0158,48.3627,36.67,59.6,0.0,0.0,0.0,0.570999999999998,0.060000000000002274,-0.05999999999999517,1.0
1.0,0.0084,0.0158,48.4301,36.67,59.64,0.0,0.0,0.0,0.557300000000005,0.030000000000001137,-0.01999999999999602,1.0
1.0,0.0084,0.0158,48.4812,36.64,59.69,0.0,0.0,0.0,0.5416000000000025,0.0,0.030000000000001137,1.0
1.0,0.0084,0.0158,48.4908,36.64,59.73,0.0,0.0,0.0,0.43789999999999907,-0.01999999999999602,0.03999999999999915,1.0
1.0,0.0084,0.0158,48.4864,36.66,59.75,0.0,0.0,0.0,0.36410000000000053,0.01999999999999602,0.10999999999999943,1.0
1.0,0.0084,0.0158,48.4837,36.66,59.75,0.0,0.0,0.0,0.36139999999999617,0.01999999999999602,0.1700000000000017,1.0
1.0,0.0084,0.0158,48.4824,36.66,59.76,0.0,0.0,0.0,0.3415999999999997,0.01999999999999602,0.21000000000000085,1.0
1.0,0.0084,0.0158,48.4573,36.66,59.81,0.0,0.0,0.0,0.25959999999999894,-0.010000000000005116,0.2600000000000051,1.0
1.0,0.0084,0.0158,48.4234,36.66,59.83,0.0,0.0,0.0,0.19500000000000028,-0.020000000000003126,0.28000000000000114,1.0
1.0,0.0084,0.0158,48.422,36.67,59.83,0.0,0.0,0.0,0.14099999999999824,-0.00999999999999801,0.259999999999998,1.0
1.0,0.0084,0.0158,48.4501,36.7,59.83,0.0,0.0,0.0,0.08740000000000236,0.030000000000001137,0.22999999999999687,1.0
1.0,0.0084,0.0158,48.447,36.74,59.83,0.0,0.0,0.0,0.016899999999999693,0.07000000000000028,0.18999999999999773,1.0
1.0,0.0084,0.0158,48.4312,36.73,59.79,0.0,0.0,0.0,-0.05000000000000426,0.0899999999999963,0.10000000000000142,1.0
1.0,0.0084,0.0158,48.4259,36.73,59.79,0.0,0.0,0.0,-0.06490000000000151,0.0899999999999963,0.060000000000002274,1.0
1.0,0.0084,0.0158,48.4458,36.75,59.78,0.0,0.0,0.0,-0.040600000000004854,0.09000000000000341,0.030000000000001137,1.0
1.0,0.0084,0.0158,48.4963,36.74,59.78,0.0,0.0,0.0,0.012599999999999056,0.0800000000000054,0.030000000000001137,1.0
1.0,0.0084,0.0158,48.457,36.74,59.79,0.0,0.0,0.0,-0.025399999999997647,0.0800000000000054,0.030000000000001137,1.0
1.0,0.0084,0.0158,48.4554,36.75,59.76,0.0,0.0,0.0,-0.0018999999999991246,0.09000000000000341,-0.05000000000000426,1.0
1.0,0.0084,0.0158,48.4333,36.75,59.76,0.0,0.0,0.0,0.009900000000001796,0.09000000000000341,-0.07000000000000028,1.0
1.0,0.0084,0.0158,48.427,36.77,59.76,0.0,0.0,0.0,0.005000000000002558,0.10000000000000142,-0.07000000000000028,1.0
1.0,0.0084,0.0158,48.4037,36.77,59.72,0.0,0.0,0.0,-0.04639999999999844,0.07000000000000028,-0.10999999999999943,1.0
1.0,0.0084,0.0158,48.3279,36.77,59.7,0.0,0.0,0.0,-0.11910000000000309,0.030000000000001137,-0.12999999999999545,1.0
1.0,0.0084,0.0158,48.2623,36.78,59.7,0.0,0.0,0.0,-0.1688999999999936,0.05000000000000426,-0.0899999999999963,1.0
1.0,0.0084,0.0158,48.2274,36.77,59.7,0.0,0.0,0.0,-0.19849999999999568,0.04000000000000625,-0.0899999999999963,1.0
1.0,0.0084,0.0158,48.1508,36.78,59.69,0.0,0.0,0.0,-0.2950000000000017,0.030000000000001137,-0.09000000000000341,1.0
1.0,0.0084,0.0158,48.1183,36.75,59.69,0.0,0.0,0.0,-0.3780000000000001,0.00999999999999801,-0.09000000000000341,1.0
1.0,0.0084,0.0158,48.0532,36.77,59.7,0.0,0.0,0.0,-0.40380000000000393,0.030000000000001137,-0.0899999999999963,1.0
1.0,0.0084,0.0158,47.9347,36.8,59.67,0.0,0.0,0.0,-0.5206999999999979,0.04999999999999716,-0.0899999999999963,1.0
1.0,0.0084,0.0158,47.8716,36.77,59.65,0.0,0.0,0.0,-0.5617000000000019,0.020000000000003126,-0.10999999999999943,1.0
1.0,0.0084,0.0158,47.854,36.78,59.65,0.0,0.0,0.0,-0.5730000000000004,0.00999999999999801,-0.10999999999999943,1.0
1.0,0.0084,0.0158,47.7678,36.8,59.64,0.0,0.0,0.0,-0.6358999999999995,0.02999999999999403,-0.0799999999999983,1.0
1.0,0.0084,0.0158,47.7322,36.8,59.6,0.0,0.0,0.0,-0.5957000000000008,0.02999999999999403,-0.10000000000000142,1.0
1.0,0.0084,0.0158,47.7058,36.8,59.58,0.0,0.0,0.0,-0.5564999999999998,0.01999999999999602,-0.12000000000000455,1.0
1.0,0.0084,0.0158,47.6258,36.8,59.54,0.0,0.0,0.0,-0.6016000000000048,0.02999999999999403,-0.1600000000000037,1.0
1.0,0.0084,0.0158,47.5743,36.8,59.48,0.0,0.0,0.0,-0.5764999999999958,0.01999999999999602,-0.21000000000000085,1.0
1.0,0.0084,0.0158,47.4781,36.81,59.47,0.0,0.0,0.0,-0.6402000000000001,0.060000000000002274,-0.21999999999999886,1.0
1.0,0.0084,0.0158,47.3985,36.82,59.46,0.0,0.0,0.0,-0.6546999999999983,0.04999999999999716,-0.240000000000002,1.0
1.0,0.0084,0.0158,47.3729,36.81,59.44,0.0,0.0,0.0,-0.5617999999999981,0.010000000000005116,-0.23000000000000398,1.0
1.0,0.0084,0.0158,47.3151,36.82,59.45,0.0,0.0,0.0,-0.5564999999999998,0.04999999999999716,-0.19999999999999574,1.0
1.0,0.0084,0.0158,47.2656,36.84,59.43,0.0,0.0,0.0,-0.5884,0.060000000000002274,-0.21999999999999886,1.0
1.0,0.0084,0.0158,47.2222,36.84,59.41,0.0,0.0,0.0,-0.5456000000000003,0.04000000000000625,-0.23000000000000398,1.0
1.0,0.0084,0.0158,47.1635,36.84,59.41,0.0,0.0,0.0,-0.5686999999999998,0.04000000000000625,-0.19000000000000483,1.0
1.0,0.0084,0.0158,47.1518,36.84,59.39,0.0,0.0,0.0,-0.554000000000002,0.04000000000000625,-0.18999999999999773,1.0
1.0,0.0084,0.0158,47.101,36.84,59.39,0.0,0.0,0.0,-0.524799999999999,0.04000000000000625,-0.14999999999999858,1.0
1.0,0.0084,0.0158,47.0578,36.84,59.39,0.0,0.0,0.0,-0.5165000000000006,0.04000000000000625,-0.0899999999999963,1.0
1.0,0.0084,0.0158,47.026,36.85,59.39,0.0,0.0,0.0,-0.4520999999999944,0.03999999999999915,-0.0799999999999983,1.0
1.0,0.0084,0.0158,46.9515,36.85,59.41,0.0,0.0,0.0,-0.4469999999999956,0.030000000000001137,-0.05000000000000426,1.0
1.0,0.0084,0.0158,46.8841,36.85,59.43,0.0,0.0,0.0,-0.4888000000000048,0.03999999999999915,-0.00999999999999801,1.0
1.0,0.0084,0.0158,46.8802,36.85,59.46,0.0,0.0,0.0,-0.43489999999999895,0.030000000000001137,0.00999999999999801,1.0
1.0,0.0084,0.0158,46.8339,36.84,59.48,0.0,0.0,0.0,-0.4316999999999993,0.0,0.04999999999999716,1.0
1.0,0.0084,0.0158,46.8022,36.85,59.48,0.0,0.0,0.0,-0.4200000000000017,0.00999999999999801,0.07000000000000028,1.0
1.0,0.0084,0.0158,46.7749,36.87,59.48,0.0,0.0,0.0,-0.3885999999999967,0.02999999999999403,0.07000000000000028,1.0
1.0,0.0084,0.0158,46.7822,36.88,59.46,0.0,0.0,0.0,-0.3695999999999984,0.03999999999999915,0.07000000000000028,1.0
1.0,0.0084,0.0158,46.7857,36.89,59.45,0.0,0.0,0.0,-0.3153000000000006,0.04999999999999716,0.060000000000002274,1.0
1.0,0.0084,0.0158,46.7666,36.89,59.47,0.0,0.0,0.0,-0.29120000000000346,0.04999999999999716,0.0799999999999983,1.0
1.0,0.0084,0.0158,46.7712,36.89,59.47,0.0,0.0,0.0,-0.254800000000003,0.03999999999999915,0.0799999999999983,1.0
1.0,0.0084,0.0158,46.7298,36.91,59.47,0.0,0.0,0.0,-0.22170000000000556,0.05999999999999517,0.060000000000002274,1.0
1.0,0.0084,0.0158,46.7156,36.89,59.53,0.0,0.0,0.0,-0.16849999999999454,0.03999999999999915,0.10000000000000142,1.0
1.0,0.0084,0.0158,46.6647,36.91,59.57,0.0,0.0,0.0,-0.2154999999999987,0.05999999999999517,0.10999999999999943,1.0
1.0,0.0084,0.0158,46.6564,36.91,59.57,0.0,0.0,0.0,-0.177500000000002,0.06999999999999318,0.09000000000000341,1.0
1.0,0.0084,0.0158,46.5777,36.91,59.57,0.0,0.0,0.0,-0.22449999999999903,0.05999999999999517,0.09000000000000341,1.0
1.0,0.0084,0.0158,46.5441,36.94,59.53,0.0,0.0,0.0,-0.23080000000000211,0.07000000000000028,0.05000000000000426,1.0
1.0,0.0084,0.0158,46.5207,36.95,59.51,0.0,0.0,0.0,-0.2615000000000052,0.07000000000000028,0.04999999999999716,1.0
1.0,0.0084,0.0158,46.5227,36.95,59.5,0.0,0.0,0.0,-0.2629999999999981,0.060000000000002274,0.04999999999999716,1.0
1.0,0.0084,0.0158,46.5011,36.95,59.46,0.0,0.0,0.0,-0.26549999999999585,0.060000000000002274,-0.00999999999999801,1.0
1.0,0.0084,0.0158,46.4988,36.95,59.45,0.0,0.0,0.0,-0.27239999999999753,0.060000000000002274,-0.01999999999999602,1.0
1.0,0.0084,0.0158,46.4331,36.96,59.44,0.0,0.0,0.0,-0.2966999999999942,0.05000000000000426,-0.030000000000001137,1.0
1.0,0.0084,0.0158,46.3809,36.95,59.41,0.0,0.0,0.0,-0.3347000000000051,0.060000000000002274,-0.12000000000000455,1.0
1.0,0.0084,0.0158,46.315,36.95,59.39,0.0,0.0,0.0,-0.3497000000000057,0.04000000000000625,-0.17999999999999972,1.0
1.0,0.0084,0.0158,46.3213,36.94,59.39,0.0,0.0,0.0,-0.33509999999999707,0.030000000000001137,-0.17999999999999972,1.0
1.0,0.0084,0.0158,46.3024,36.92,59.4,0.0,0.0,0.0,-0.27530000000000143,0.010000000000005116,-0.1700000000000017,1.0
1.0,0.0084,0.0158,46.2595,36.91,59.42,0.0,0.0,0.0,-0.2845999999999975,-0.030000000000001137,-0.10999999999999943,1.0
1.0,0.0084,0.0158,46.2121,36.91,59.37,0.0,0.0,0.0,-0.30859999999999843,-0.04000000000000625,-0.14000000000000057,1.0
1.0,0.0084,0.0158,46.1422,36.91,59.35,0.0,0.0,0.0,-0.38049999999999784,-0.04000000000000625,-0.14999999999999858,1.0
1.0,0.0084,0.0158,46.0691,36.89,59.35,0.0,0.0,0.0,-0.43200000000000216,-0.060000000000002274,-0.10999999999999943,1.0
1.0,0.0084,0.0158,45.9609,36.89,59.37,0.0,0.0,0.0,-0.5379000000000005,-0.060000000000002274,-0.0800000000000054,1.0
1.0,0.0084,0.0158,45.8618,36.91,59.35,0.0,0.0,0.0,-0.5713000000000008,-0.05000000000000426,-0.0899999999999963,1.0
1.0,0.0084,0.0158,45.7907,36.89,59.34,0.0,0.0,0.0,-0.5901999999999958,-0.060000000000002274,-0.06999999999999318,1.0
1.0,0.0084,0.0158,45.7306,36.91,59.34,0.0,0.0,0.0,-0.5843999999999951,-0.04000000000000625,-0.04999999999999716,1.0
1.0,0.0084,0.0158,45.6791,36.92,59.32,0.0,0.0,0.0,-0.6422000000000025,-0.01999999999999602,-0.07000000000000028,1.0
1.0,0.0084,0.0158,45.6006,36.92,59.32,0.0,0.0,0.0,-0.7017999999999986,0.0,-0.0799999999999983,1.0
1.0,0.0084,0.0158,45.552,36.91,59.34,0.0,0.0,0.0,-0.7075000000000031,0.0,-0.0799999999999983,1.0
1.0,0.0084,0.0158,45.5413,36.89,59.37,0.0,0.0,0.0,-0.6707999999999998,-0.01999999999999602,0.0,1.0
1.0,0.0084,0.0158,45.4789,36.91,59.4,0.0,0.0,0.0,-0.6632999999999996,0.0,0.04999999999999716,1.0
1.0,0.0084,0.0158,45.4447,36.94,59.41,0.0,0.0,0.0,-0.6244000000000014,0.04999999999999716,0.05999999999999517,1.0
1.0,0.0084,0.0158,45.4817,36.94,59.41,0.0,0.0,0.0,-0.47920000000000584,0.04999999999999716,0.03999999999999915,1.0
1.0,0.0084,0.0158,45.4596,36.95,59.39,0.0,0.0,0.0,-0.40220000000000056,0.04000000000000625,0.03999999999999915,1.0
1.0,0.0084,0.0158,45.4825,36.94,59.37,0.0,0.0,0.0,-0.30819999999999936,0.04999999999999716,0.02999999999999403,1.0
1.0,0.0084,0.0158,45.4741,36.92,59.39,0.0,0.0,0.0,-0.2565000000000026,0.010000000000005116,0.04999999999999716,1.0
1.0,0.0084,0.0158,45.4913,36.92,59.4,0.0,0.0,0.0,-0.18779999999999575,0.0,0.0799999999999983,1.0
1.0,0.0084,0.0158,45.4722,36.92,59.39,0.0,0.0,0.0,-0.12839999999999918,0.0,0.07000000000000028,1.0
1.0,0.0084,0.0158,45.4288,36.92,59.18,0.0,0.0,0.0,-0.12319999999999709,0.010000000000005116,-0.1600000000000037,1.0
1.0,0.0084,0.0158,45.4252,36.94,59.2,0.0,0.0,0.0,-0.11610000000000298,0.04999999999999716,-0.1699999999999946,1.0
1.0,0.0084,0.0158,45.4138,36.91,59.14,0.0,0.0,0.0,-0.06510000000000105,0.0,-0.259999999999998,1.0
1.0,0.0084,0.0158,45.4158,36.91,59.16,0.0,0.0,0.0,-0.028900000000000148,-0.030000000000001137,-0.25,1.0
1.0,0.0084,0.0158,45.4162,36.87,59.2,0.0,0.0,0.0,-0.06549999999999301,-0.07000000000000028,-0.20999999999999375,1.0
1.0,0.0084,0.0158,45.4041,36.88,59.27,0.0,0.0,0.0,-0.0555000000000021,-0.07000000000000028,-0.11999999999999744,1.0
1.0,0.0084,0.0158,45.4,36.88,59.29,0.0,0.0,0.0,-0.08250000000000313,-0.05999999999999517,-0.0799999999999983,1.0
1.0,0.0084,0.0158,45.4473,36.84,59.41,0.0,0.0,0.0,-0.02680000000000149,-0.0799999999999983,0.01999999999999602,1.0
1.0,0.0084,0.0158,45.4652,36.82,59.48,0.0,0.0,0.0,-0.026099999999999568,-0.10000000000000142,0.0799999999999983,1.0
1.0,0.0084,0.0158,45.5034,36.82,59.51,0.0,0.0,0.0,0.03119999999999834,-0.10000000000000142,0.11999999999999744,1.0
1.0,0.0084,0.0158,45.5728,36.82,59.57,0.0,0.0,0.0,0.14399999999999835,-0.10000000000000142,0.39000000000000057,1.0
1.0,0.0084,0.0158,45.6034,36.81,59.64,0.0,0.0,0.0,0.1782000000000039,-0.12999999999999545,0.4399999999999977,1.0
1.0,0.0084,0.0158,45.6868,36.82,59.69,0.0,0.0,0.0,0.27299999999999613,-0.0899999999999963,0.5499999999999972,1.0
1.0,0.0084,0.0158,45.7273,36.81,59.7,0.0,0.0,0.0,0.31150000000000233,-0.09999999999999432,0.5400000000000063,1.0
1.0,0.0084,0.0158,45.7429,36.8,59.74,0.0,0.0,0.0,0.3266999999999953,-0.07000000000000028,0.5399999999999991,1.0
1.0,0.0084,0.0158,45.7667,36.82,59.76,0.0,0.0,0.0,0.3626000000000005,-0.060000000000002274,0.4899999999999949,1.0
1.0,0.0084,0.0158,45.809,36.84,59.75,0.0,0.0,0.0,0.4089999999999989,-0.03999999999999915,0.46000000000000085,1.0
1.0,0.0084,0.0158,45.8542,36.87,59.68,0.0,0.0,0.0,0.40690000000000026,0.02999999999999403,0.2700000000000031,1.0
1.0,0.0084,0.0158,45.9203,36.87,59.64,0.0,0.0,0.0,0.4550999999999945,0.04999999999999716,0.1600000000000037,1.0
1.0,0.0084,0.0158,45.9617,36.89,59.62,0.0,0.0,0.0,0.45830000000000126,0.07000000000000028,0.10999999999999943,1.0
1.0,0.0084,0.0158,45.9864,36.89,59.58,0.0,0.0,0.0,0.4136000000000024,0.07000000000000028,0.00999999999999801,1.0
1.0,0.0084,0.0158,46.0114,36.89,59.57,0.0,0.0,0.0,0.40800000000000125,0.0799999999999983,-0.07000000000000028,1.0
1.0,0.0084,0.0158,46.0465,36.89,59.55,0.0,0.0,0.0,0.3597000000000037,0.07000000000000028,-0.14000000000000057,1.0
1.0,0.0084,0.0158,46.0711,36.91,59.55,0.0,0.0,0.0,0.34380000000000166,0.09999999999999432,-0.15000000000000568,1.0
1.0,0.0084,0.0158,46.0889,36.89,59.53,0.0,0.0,0.0,0.34600000000000364,0.09000000000000341,-0.21000000000000085,1.0
